identifier,IA_ID,IA_LABEL,text,punctuation,sentence_ix,word_in_sentence,sentence_word_count,relative_word_position,word_freq,stop_word,gpt2_surprisal_page,opt-125m_surprisal_page,opt-125m_surprisal_wholetext,log_word_freq
Validity5,85,is,Validity,False,167,10,13,0.7692307692307693,0.0117,True,2.0383501052856445,1.8310071229934688,1.7802435159683228,-4.448166437178426
Validity5,86,free,Validity,False,167,11,13,0.8461538461538461,0.000427,False,8.925127029418945,7.796462059020996,8.710877418518066,-7.75872654473565
Validity5,87,of,Validity,False,167,12,13,0.9230769230769232,0.0251,True,0.5628702044487,0.7748034596443176,0.7708395719528198,-3.684887432844399
Validity5,88,confounds,Validity,False,167,13,13,1.0,1.55e-07,False,10.10337519645691,15.78734254837036,13.919961214065552,-15.679840720027164
Validity5,89,.,Validity,True,167,13,13,1.0,0.0,False,,,,
Validity5,90,If,Validity,False,168,0,15,0.0,0.00295,True,4.168282508850098,4.961776256561279,3.679037570953369,-5.825950108630408
Validity5,91,a,Validity,False,168,1,15,0.0666666666666666,0.0229,True,2.8069121837615967,3.4479780197143555,3.664977550506592,-3.776618368421943
Validity5,92,construct,Validity,False,168,2,15,0.1333333333333333,9.55e-06,False,7.680774211883545,6.81059455871582,4.932024002075195,-11.558969403471636
Validity5,93,has,Validity,False,168,3,15,0.2,0.00234,True,2.757761716842652,2.8349475860595703,3.722991943359375,-6.057604349612527
Validity5,94,both,Validity,False,168,4,15,0.2666666666666666,0.000617,True,5.276079654693604,5.185638427734375,5.05858039855957,-7.3906415340588865
Validity5,95,external,Validity,False,168,5,15,0.3333333333333333,3.31e-05,False,1.79518723487854,1.075211524963379,2.509470224380493,-10.315977275581258
Validity5,96,and,Validity,False,168,6,15,0.4,0.0257,True,1.6201225519180298,1.2193758487701416,1.5193812847137451,-3.661264287080963
Validity5,97,internal,Validity,False,168,7,15,0.4666666666666667,4.57e-05,False,0.0278588868677616,0.2195167392492294,0.0973944067955017,-9.993412260064115
Validity5,98,validity,Validity,False,168,8,15,0.5333333333333333,5.01e-06,False,0.0179437883198261,0.0328968428075313,0.0413719229400157,-12.2040746428675
Validity5,99,we,Validity,False,168,9,15,0.6,0.00347,True,2.3770618438720703,3.787854194641113,2.5835630893707275,-5.663600685023369
Validity5,100,can,Validity,False,168,10,15,0.6666666666666666,0.00288,True,1.328407645225525,2.629178524017334,1.199074625968933,-5.8499649848342825
Validity5,101,say,Validity,False,168,11,15,0.7333333333333333,0.000776,False,3.286630153656006,2.4015934467315674,2.425943613052368,-7.1613580377810555
Validity5,102,it,Validity,False,168,12,15,0.8,0.00891,True,2.216349840164185,3.416733980178833,3.365708827972412,-4.720581037499419
Validity5,103,has,Validity,False,168,13,15,0.8666666666666667,0.00234,True,1.4391714334487915,2.3711719512939453,2.4305498600006104,-6.057604349612527
Validity5,104,inferential,Validity,False,168,14,15,0.9333333333333332,1.35e-07,False,12.25923490524292,11.170979976654053,10.974693536758425,-15.817991058507982
Validity5,105,validity,Validity,False,168,15,15,1.0,5.01e-06,False,1.165477305650711,1.4278070628643036,0.988547682762146,-12.2040746428675
Validity5,106,.,Validity,True,168,15,15,1.0,0.0,False,,,,
Validity5,107,Given,Validity,False,169,0,15,0.0,0.000257,False,6.195046424865723,7.472197532653809,7.2054219245910645,-8.266434473069054
Validity5,108,a,Validity,False,169,1,15,0.0666666666666666,0.0229,True,2.840214729309082,2.2816591262817383,2.990872859954834,-3.776618368421943
Validity5,109,high,Validity,False,169,2,15,0.1333333333333333,0.000562,False,6.591736793518066,7.374073028564453,6.635092735290527,-7.484008708070583
Validity5,110,degree,Validity,False,169,3,15,0.2,8.71e-05,False,0.8105891942977905,1.8833640813827517,2.0493195056915283,-9.348453674105818
Validity5,111,of,Validity,False,169,4,15,0.2666666666666666,0.0251,True,0.0058125280775129,0.00487104896456,0.0031268536113202,-3.684887432844399
Validity5,112,internal,Validity,False,169,5,15,0.3333333333333333,4.57e-05,False,2.596320629119873,4.099067687988281,3.599590301513672,-9.993412260064115
Validity5,113,and,Validity,False,169,6,15,0.4,0.0257,True,5.668576717376709,6.55344295501709,6.41697883605957,-3.661264287080963
Validity5,114,external,Validity,False,169,7,15,0.4666666666666667,3.31e-05,False,0.3079328835010528,0.4722046554088592,0.936980366706848,-10.315977275581258
Validity5,115,validity,Validity,False,169,8,15,0.5333333333333333,5.01e-06,False,0.0260303281247615,0.0217734612524509,0.0137777496129274,-12.2040746428675
Validity5,116,We,Validity,False,169,9,15,0.6,0.00347,True,7.708108425140381,6.40574312210083,6.80900764465332,-5.663600685023369
Validity5,117,may,Validity,False,169,10,15,0.6666666666666666,0.000955,False,3.5611119270324707,2.674399852752685,3.565746784210205,-6.953799217483544
Validity5,118,legitimately,Validity,False,169,11,15,0.7333333333333333,2.29e-06,False,9.302302360534668,10.288979530334473,10.21889305114746,-12.986958740398126
Validity5,119,draw,Validity,False,169,12,15,0.8,6.46e-05,False,5.781674861907959,6.47532844543457,5.399631023406982,-9.647296147175718
Validity5,120,inferences,Validity,False,169,13,15,0.8666666666666667,6.31e-07,False,1.2512741996906698,7.034164682030678,8.054243922233582,-14.275959974405199
Validity5,121,(,Validity,True,169,13,15,0.8666666666666667,0.0,False,6.005978107452393,5.510115146636963,4.897152423858643,
Validity5,122,valid,Validity,False,169,14,15,0.9333333333333332,2.4e-05,False,12.211149215698242,13.431297302246094,8.752559661865234,-10.637456727616328
Validity5,123,generalizations,Validity,False,169,15,15,1.0,1.17e-06,False,7.698366045951843,10.085454106330872,9.745677411556244,-13.65850680915461
Validity5,124,),Validity,True,169,15,15,1.0,0.0,False,4.7866315841674805,4.190598964691162,3.947421073913574,
Validity5,125,.,Validity,True,169,15,15,1.0,0.0,False,,,,
Validity5,129,make,Validity,False,170,0,35,0.0,0.0012,False,14.679612159729004,14.783103942871094,14.348836898803713,-6.725433722188183
Validity6,1,To,Validity,False,170,1,35,0.0285714285714285,0.0269,True,5.701656341552734,6.486357688903809,13.201414108276367,-3.6156289923743437
Validity6,2,illustrate,Validity,False,170,2,35,0.0571428571428571,5.13e-06,False,6.265749931335449,8.01768970489502,4.704209327697754,-12.180404898781596
Validity6,3,a,Validity,False,170,3,35,0.0857142857142857,0.0229,True,4.2939229011535645,3.434245586395264,3.607849359512329,-3.776618368421943
Validity6,4,possible,Validity,False,170,4,35,0.1142857142857142,0.000229,False,4.41025447845459,4.648281097412109,3.704434871673584,-8.381788554410035
Validity6,5,threat,Validity,False,170,5,35,0.1428571428571428,3.98e-05,False,6.252764225006104,7.34363842010498,10.244659423828123,-10.131643645673883
Validity6,6,to,Validity,False,170,6,35,0.1714285714285714,0.0269,True,0.7840944528579712,1.1552362442016602,0.6088118553161621,-3.6156289923743437
Validity6,7,external,Validity,False,170,7,35,0.2,3.31e-05,False,9.144906044006348,10.18100357055664,4.946661949157715,-10.315977275581258
Validity6,8,validity,Validity,False,170,8,35,0.2285714285714285,5.01e-06,False,6.315067291259766,9.190632820129396,0.0172870531678199,-12.2040746428675
Validity6,9,there,Validity,False,170,9,35,0.2571428571428571,0.00204,True,7.876370906829834,7.228864669799805,4.229373931884766,-6.194805471126012
Validity6,10,is,Validity,False,170,10,35,0.2857142857142857,0.0117,True,0.690183162689209,0.8216349482536316,0.7588968276977539,-4.448166437178426
Validity6,11,extensive,Validity,False,170,11,35,0.3142857142857143,3.09e-05,False,8.197516441345215,8.64338207244873,8.855289459228516,-10.384754374060574
Validity6,12,research,Validity,False,170,12,35,0.3428571428571428,0.000245,False,2.228790283203125,2.309778928756714,1.8065221309661863,-8.314252347419547
Validity6,13,which,Validity,False,170,13,35,0.3714285714285714,0.002,True,4.0724287033081055,4.843419551849365,3.492875576019287,-6.214608098422191
Validity6,14,suggests,Validity,False,170,14,35,0.4,3.09e-05,False,2.6911613941192627,2.025176525115967,1.9320454597473145,-10.384754374060574
Validity6,15,that,Validity,False,170,15,35,0.4285714285714285,0.0102,True,0.2805149257183075,0.3344733715057373,0.145007237792015,-4.585367558691911
Validity6,16,subjects,Validity,False,170,16,35,0.4571428571428571,2.4e-05,False,7.039382457733154,9.056445121765137,7.127980709075928,-10.637456727616328
Validity6,18,who,Validity,False,170,17,35,0.4857142857142857,0.00219,True,1.8600693941116333,1.9748436212539675,1.551077365875244,-6.123853735153728
Validity6,19,volunteer,Validity,False,170,18,35,0.5142857142857142,1.91e-05,False,7.818769931793213,8.261494636535645,9.046245574951172,-10.86582222291169
Validity6,20,to,Validity,False,170,19,35,0.5428571428571428,0.0269,True,1.0261510610580444,1.4373098611831665,0.3573804199695587,-3.6156289923743437
Validity6,21,serve,Validity,False,170,20,35,0.5714285714285714,7.08e-05,False,4.378643035888672,2.774462938308716,6.720541477203369,-9.5556515572646
Validity6,22,as,Validity,False,170,21,35,0.6,0.00589,True,2.121021270751953,1.3999296426773071,1.196237325668335,-5.134499281318642
Validity6,23,research,Validity,False,170,22,35,0.6285714285714286,0.000245,False,7.016655921936035,6.8894524574279785,5.877372741699219,-8.314252347419547
Validity6,24,participants,Validity,False,170,23,35,0.6571428571428571,2.51e-05,False,4.159333229064941,3.705883741378784,2.271234035491944,-10.592642711826535
Validity6,25,are,Validity,False,170,24,35,0.6857142857142857,0.0055,True,1.8023083209991453,2.0412380695343018,2.521111965179444,-5.2030071867437115
Validity6,26,more,Validity,False,170,25,35,0.7142857142857143,0.00229,True,1.2903319597244265,0.9070965647697448,0.9958590865135192,-6.079203461415989
Validity6,27,responsive,Validity,False,170,26,35,0.7428571428571429,5.01e-06,False,7.8461761474609375,8.649042129516602,8.764487266540527,-12.2040746428675
Validity6,28,to,Validity,False,170,27,35,0.7714285714285715,0.0269,True,0.197106271982193,0.1723015904426574,0.0855375081300735,-3.6156289923743437
Validity6,29,coercive,Validity,False,170,28,35,0.8,9.55e-07,False,7.253458976745605,9.530271530151367,8.58139419555664,-13.861554496465681
Validity6,30,task-orienting,Validity,False,170,29,35,0.8285714285714286,1.99e-07,False,18.96874737739563,22.2011559009552,22.08871078491211,-15.429961012221918
Validity6,31,cues,Validity,False,170,30,35,0.8571428571428571,3.39e-06,False,3.0402824878692627,5.67850399017334,6.099820137023926,-12.594680636571915
Validity6,32,than,Validity,False,170,31,35,0.8857142857142857,0.00135,True,1.0844290256500244,1.1640238761901855,0.9460429549217224,-6.607650686531799
Validity6,33,nonvolunteer,Validity,False,170,32,35,0.9142857142857144,0.0,False,9.781679581850767,10.056503474712372,11.972044587135317,
Validity6,34,or,Validity,False,170,33,35,0.9428571428571428,0.00347,True,7.592471599578857,7.393261909484863,7.193690299987793,-5.663600685023369
Validity6,35,captive,Validity,False,170,34,35,0.9714285714285714,5.01e-06,False,7.327632904052734,7.632170677185059,8.219327926635742,-12.2040746428675
Validity6,36,participants,Validity,False,170,35,35,1.0,2.51e-05,False,2.2800796926021576,1.708474114537239,1.1302348226308825,-10.592642711826535
Validity6,37,.,Validity,True,170,35,35,1.0,0.0,False,,,,
Validity6,38,This,Validity,False,171,0,10,0.0,0.00661,True,2.4721908569335938,2.410263061523437,1.885747075080872,-5.019171625118542
Validity6,39,has,Validity,False,171,1,10,0.1,0.00234,True,3.549888610839844,4.086556911468506,3.89293360710144,-6.057604349612527
Validity6,40,serious,Validity,False,171,2,10,0.2,0.000126,False,5.63994026184082,6.408787250518799,5.418265342712402,-8.979228651012797
Validity6,41,consequences,Validity,False,171,3,10,0.3,2.95e-05,False,2.5337533950805664,3.3243846893310547,3.313044548034668,-10.4311202946185
Validity6,42,for,Validity,False,171,4,10,0.4,0.0102,True,0.327645868062973,0.4085119068622589,0.5361492037773132,-4.585367558691911
Validity6,43,psychological,Validity,False,171,5,10,0.5,1.86e-05,False,5.200095176696777,5.706232070922852,5.152719020843506,-10.892348977245119
Validity6,44,research,Validity,False,171,6,10,0.6,0.000245,False,3.564705848693848,2.217725276947021,3.4789836406707764,-8.314252347419547
Validity6,45,that,Validity,False,171,7,10,0.7,0.0102,True,4.111667633056641,4.400279998779297,5.020286560058594,-4.585367558691911
Validity6,46,uses,Validity,False,171,8,10,0.8,7.59e-05,False,3.8485517501831055,3.505767107009888,3.717036724090576,-9.48609387356269
Validity6,47,primarily,Validity,False,171,9,10,0.9,3.02e-05,False,9.178545951843262,9.206035614013672,9.343185424804688,-10.40766863358345
Validity6,48,volunteers,Validity,False,171,10,10,1.0,1.95e-05,False,7.848444223403931,6.342815160751343,9.229008197784424,-10.845096092394574
Validity6,49,.,Validity,True,171,10,10,1.0,0.0,False,,,,
Validity6,50,For,Validity,False,172,0,12,0.0,0.0102,True,3.086182117462158,2.8217599391937256,3.3885319232940674,-4.585367558691911
Validity6,51,example,Validity,False,172,1,12,0.0833333333333333,0.000186,False,0.1965482831001281,0.1739904135465622,0.3466173112392425,-8.589763884251074
Validity6,52,many,Validity,False,172,2,12,0.1666666666666666,0.000813,False,7.66434383392334,7.326312065124512,6.065280437469482,-7.1147794484164635
Validity6,53,studies,Validity,False,172,3,12,0.25,9.55e-05,False,2.183187484741211,3.26548171043396,2.776268243789673,-9.25638431047759
Validity6,54,on,Validity,False,172,4,12,0.3333333333333333,0.00813,True,4.233810901641846,3.3684568405151367,4.1329851150512695,-4.812194355422418
Validity6,55,the,Validity,False,172,5,12,0.4166666666666667,0.0537,True,2.0789268016815186,2.1296064853668213,1.656636118888855,-2.9243422774673182
Validity6,56,effects,Validity,False,172,6,12,0.5,7.76e-05,False,1.8026643991470337,2.4094080924987797,1.906296133995056,-9.463943130775101
Validity6,57,of,Validity,False,172,7,12,0.5833333333333334,0.0251,True,0.0114654917269945,0.0294331908226013,0.0338899865746498,-3.684887432844399
Validity6,58,',Validity,True,172,7,12,0.5833333333333334,0.0,False,6.198732376098633,7.26918363571167,4.822299957275391,
Validity6,59,fear,Validity,False,172,8,12,0.6666666666666666,8.91e-05,False,16.068214416503906,14.034029006958008,7.447359085083008,-9.32575122348751
Validity6,60,appeals,Validity,False,172,9,12,0.75,1.66e-05,False,12.27444076538086,12.678800582885742,12.438133239746094,-11.006107862601777
Validity6,61,',Validity,True,172,9,12,0.75,0.0,False,1.2827759981155396,3.4992425441741943,1.5382001399993896,
Validity6,62,use,Validity,False,172,10,12,0.8333333333333334,0.000646,False,5.989264011383057,6.308525085449219,6.239569664001465,-7.344711054181673
Validity6,63,volunteer,Validity,False,172,11,12,0.9166666666666666,1.91e-05,False,6.339061737060547,4.567607402801514,5.125778198242188,-10.86582222291169
Validity6,64,subjects,Validity,False,172,12,12,1.0,2.4e-05,False,5.985905408859253,6.065187931060791,6.235698461532593,-10.637456727616328
Validity6,66,.,Validity,True,172,12,12,1.0,0.0,False,,,,
Validity6,67,These,Validity,False,173,0,9,0.0,0.0011,True,3.4987263679504395,3.229655742645264,2.94480037689209,-6.812445099177812
Validity6,68,are,Validity,False,173,1,9,0.1111111111111111,0.0055,True,3.043896198272705,3.2733378410339355,3.0186684131622314,-5.2030071867437115
Validity6,69,messages,Validity,False,173,2,9,0.2222222222222222,3.47e-05,False,10.042180061340332,10.681297302246094,9.405003547668455,-10.26877087101146
Validity6,70,that,Validity,False,173,3,9,0.3333333333333333,0.0102,True,0.8509767651557922,1.172797441482544,0.9590239524841307,-4.585367558691911
Validity6,71,are,Validity,False,173,4,9,0.4444444444444444,0.0055,True,1.558666467666626,1.4767810106277466,1.7164634466171265,-5.2030071867437115
Validity6,72,intended,Validity,False,173,5,9,0.5555555555555556,5.01e-05,False,4.472719192504883,4.447052001953125,4.520575046539307,-9.901489549873455
Validity6,73,to,Validity,False,173,6,9,0.6666666666666666,0.0269,True,0.1150639131665229,0.1421869099140167,0.111002467572689,-3.6156289923743437
Validity6,74,arouse,Validity,False,173,7,9,0.7777777777777778,7.94e-07,False,8.892166963778436,7.713635474443436,7.550444945693016,-14.046182375699276
Validity6,75,emotional,Validity,False,173,8,9,0.8888888888888888,4.57e-05,False,5.222312450408936,4.044563293457031,4.353645324707031,-9.993412260064115
Validity6,76,tensions,Validity,False,173,9,9,1.0,6.03e-06,False,9.878129482269289,9.295560717582704,8.833929419517517,-12.01876354722518
Validity6,77,.,Validity,True,173,9,9,1.0,0.0,False,,,,
Validity6,78,The,Validity,False,174,0,24,0.0,0.0537,True,2.6716384887695312,2.6001086235046387,2.419938564300537,-2.9243422774673182
Validity6,79,usual,Validity,False,174,1,24,0.0416666666666666,4.17e-05,False,7.902873992919922,8.592586517333984,8.634621620178223,-10.085009429159518
Validity6,80,finding,Validity,False,174,2,24,0.0833333333333333,7.08e-05,False,7.4879150390625,8.408893585205078,8.098977088928223,-9.5556515572646
Validity6,81,in,Validity,False,174,3,24,0.125,0.0186,True,1.7687327861785889,2.725503206253052,2.474495649337769,-3.9845936982629815
Validity6,82,these,Validity,False,174,4,24,0.1666666666666666,0.0011,True,1.5521082878112793,1.860228419303894,2.073772430419922,-6.812445099177812
Validity6,83,studies,Validity,False,174,5,24,0.2083333333333333,9.55e-05,False,0.4357663989067077,1.3638501167297363,0.506476104259491,-9.25638431047759
Validity6,84,was,Validity,False,174,6,24,0.25,0.00661,True,4.142956733703613,3.854506969451904,3.232239007949829,-5.019171625118542
Validity6,85,that,Validity,False,174,7,24,0.2916666666666667,0.0102,True,0.1083055809140205,0.0977105796337127,0.1067011952400207,-4.585367558691911
Validity6,86,the,Validity,False,174,8,24,0.3333333333333333,0.0537,True,2.871152400970459,1.9564510583877563,1.7356040477752686,-2.9243422774673182
Validity6,87,subjects,Validity,False,174,9,24,0.375,2.4e-05,False,2.4362475872039795,2.2123377323150635,1.690032958984375,-10.637456727616328
Validity6,89,were,Validity,False,174,10,24,0.4166666666666667,0.00219,True,1.8861281871795652,2.4285085201263428,1.7181071043014526,-6.123853735153728
Validity6,90,more,Validity,False,174,11,24,0.4583333333333333,0.00229,True,0.7570580244064331,0.7083766460418701,0.8319768905639648,-6.079203461415989
Validity6,91,likely,Validity,False,174,12,24,0.5,0.000158,False,1.0944485664367676,1.26942241191864,1.1505225896835327,-8.752915524937308
Validity6,92,to,Validity,False,174,13,24,0.5416666666666666,0.0269,True,0.1097787916660308,0.0434724390506744,0.065855786204338,-3.6156289923743437
Validity6,93,be,Validity,False,174,14,24,0.5833333333333334,0.00617,True,2.2601418495178223,2.4351048469543457,2.2981019020080566,-5.088056441064841
Validity6,94,persuaded,Validity,False,174,15,24,0.625,5.89e-06,False,4.716281414031982,4.806859016418457,5.269074440002441,-12.042254560300778
Validity6,95,by,Validity,False,174,16,24,0.6666666666666666,0.00457,True,1.1687970161437988,1.2512060403823853,1.3777897357940674,-5.3882420740760235
Validity6,96,the,Validity,False,174,17,24,0.7083333333333334,0.0537,True,1.755028247833252,1.452434778213501,1.5692119598388672,-2.9243422774673182
Validity6,97,fear,Validity,False,174,18,24,0.75,8.91e-05,False,5.094287872314453,3.9687135219573975,4.146501541137695,-9.32575122348751
Validity6,98,appeal,Validity,False,174,19,24,0.7916666666666666,4.68e-05,False,1.658104419708252,1.7036348581314087,1.233051061630249,-9.969627355040673
Validity6,99,the,Validity,False,174,20,24,0.8333333333333334,0.0537,True,7.313674926757812,6.760915756225586,6.780962944030762,-2.9243422774673182
Validity6,100,more,Validity,False,174,21,24,0.875,0.00229,True,0.8356959819793701,1.6600571870803833,2.8433046340942383,-6.079203461415989
Validity6,101,threatening,Validity,False,174,22,24,0.9166666666666666,1.55e-05,False,7.117313385009766,8.556112289428711,9.011077880859377,-11.074670534039074
Validity6,102,it,Validity,False,174,23,24,0.9583333333333334,0.00891,True,3.081121921539306,1.560948371887207,1.4050507545471191,-4.720581037499419
Validity6,103,was,Validity,False,174,24,24,1.0,0.00661,True,1.4711919128894806,1.1182263493537905,1.2184787690639496,-5.019171625118542
Validity6,104,.,Validity,True,174,24,24,1.0,0.0,False,,,,
Validity6,105,These,Validity,False,175,0,13,0.0,0.0011,True,3.558749198913574,3.6017324924468994,3.616434812545776,-6.812445099177812
Validity6,106,results,Validity,False,175,1,13,0.0769230769230769,0.00017,False,1.998454213142395,2.875767469406128,2.4437334537506104,-8.679712120914012
Validity6,107,might,Validity,False,175,2,13,0.1538461538461538,0.000457,False,4.9512128829956055,5.575274467468262,5.59394121170044,-7.690827167070069
Validity6,108,be,Validity,False,175,3,13,0.2307692307692307,0.00617,True,1.075716495513916,1.3213210105895996,1.4693840742111206,-5.088056441064841
Validity6,109,lacking,Validity,False,175,4,13,0.3076923076923077,1.2e-05,False,10.969459533691406,9.174962043762209,9.72368049621582,-11.330603908176274
Validity6,110,in,Validity,False,175,5,13,0.3846153846153846,0.0186,True,1.1400706768035889,0.2394515722990036,0.3250215649604797,-3.9845936982629815
Validity6,111,external,Validity,False,175,6,13,0.4615384615384615,3.31e-05,False,8.224529266357422,8.236486434936523,7.67752742767334,-10.315977275581258
Validity6,112,validity,Validity,False,175,7,13,0.5384615384615384,5.01e-06,False,0.03378177434206,0.4456199109554291,0.0285028107464313,-12.2040746428675
Validity6,113,due,Validity,False,175,8,13,0.6153846153846154,0.000224,False,4.549897193908691,4.417973518371582,4.523687839508057,-8.403864506109235
Validity6,114,to,Validity,False,175,9,13,0.6923076923076923,0.0269,True,0.0196413118392229,0.0116270510479807,0.0108345579355955,-3.6156289923743437
Validity6,115,the,Validity,False,175,10,13,0.7692307692307693,0.0537,True,0.6797664165496826,0.751961886882782,0.6677688956260681,-2.9243422774673182
Validity6,116,use,Validity,False,175,11,13,0.8461538461538461,0.000646,False,4.50405216217041,4.516667366027832,4.346068382263184,-7.344711054181673
Validity6,117,of,Validity,False,175,12,13,0.9230769230769232,0.0251,True,0.0081886043772101,0.0293723046779632,0.0269772838801145,-3.684887432844399
Validity6,118,volunteers,Validity,False,175,13,13,1.0,1.95e-05,False,3.9402551651000977,3.801374673843384,4.034984111785889,-10.845096092394574
Validity6,119,.,Validity,True,175,13,13,1.0,0.0,False,,,,
Validity6,120,In,Validity,False,176,0,21,0.0,0.0186,True,2.669763565063477,2.8379311561584477,2.6593966484069824,-3.9845936982629815
Validity6,121,real,Validity,False,176,1,21,0.0476190476190476,0.000398,False,7.865020751953125,8.449514389038086,8.001832008361816,-7.829058552679836
Validity6,122,life,Validity,False,176,2,21,0.0952380952380952,0.000776,False,0.3772516846656799,0.4888076484203338,0.3514509499073028,-7.1613580377810555
Validity6,123,we,Validity,False,176,3,21,0.1428571428571428,0.00347,True,2.938084602355957,3.765245914459229,2.1584489345550537,-5.663600685023369
Validity6,124,are,Validity,False,176,4,21,0.1904761904761904,0.0055,True,2.047469139099121,2.8742332458496094,2.8783626556396484,-5.2030071867437115
Validity6,125,exposed,Validity,False,176,5,21,0.238095238095238,3.24e-05,False,3.3590617179870605,5.543156147003174,5.465005397796631,-10.33735213516599
Validity6,126,to,Validity,False,176,6,21,0.2857142857142857,0.0269,True,0.1206526532769203,0.0191019494086503,0.0159059986472129,-3.6156289923743437
Validity6,127,all,Validity,False,176,7,21,0.3333333333333333,0.00331,True,4.989783763885498,5.548371315002441,5.486218452453613,-5.710807089593166
Validity6,128,sorts,Validity,False,176,8,21,0.3809523809523809,1.62e-05,False,1.0753058195114136,1.2297148704528809,1.132232427597046,-11.030499315725935
Validity6,129,of,Validity,False,176,9,21,0.4285714285714285,0.0251,True,0.001069807796739,0.0017884464468806,0.0013284200103953,-3.684887432844399
Validity6,130,fear,Validity,False,176,10,21,0.4761904761904761,8.91e-05,False,5.208701133728027,4.288876533508301,5.00529146194458,-9.32575122348751
Validity6,131,appeals,Validity,False,176,11,21,0.5238095238095238,1.66e-05,False,0.6196469068527222,0.543681800365448,0.3570961952209472,-11.006107862601777
Validity6,132,whether,Validity,False,176,12,21,0.5714285714285714,0.000209,False,7.515730857849121,7.735883712768555,7.948905944824219,-8.473176305999463
Validity6,133,we,Validity,False,176,13,21,0.6190476190476191,0.00347,True,3.8378939628601074,2.58286190032959,2.469279289245605,-5.663600685023369
Validity6,134,choose,Validity,False,176,14,21,0.6666666666666666,8.13e-05,False,4.016654968261719,4.312150001525879,4.343218326568604,-9.417364541410508
Validity6,135,to,Validity,False,176,15,21,0.7142857142857143,0.0269,True,0.2925231158733368,0.1503066420555114,0.1815751641988754,-3.6156289923743437
Validity6,136,be,Validity,False,176,16,21,0.7619047619047619,0.00617,True,1.8806729316711424,3.143158435821533,2.89967942237854,-5.088056441064841
Validity6,137,subjected,Validity,False,176,17,21,0.8095238095238095,7.24e-06,False,5.35391902923584,7.183533668518066,6.884015083312988,-11.83588935156665
Validity6,139,to,Validity,False,176,18,21,0.8571428571428571,0.0269,True,0.078380212187767,0.0321977995336055,0.0281333811581134,-3.6156289923743437
Validity6,140,them,Validity,False,176,19,21,0.9047619047619048,0.00155,True,0.3543550670146942,0.7522318363189697,0.6247164607048035,-6.469500348050982
Validity6,141,or,Validity,False,176,20,21,0.9523809523809524,0.00347,True,0.2139575630426406,0.0664036497473716,0.0737228468060493,-5.663600685023369
Validity6,142,not,Validity,False,176,21,21,1.0,0.0049,True,0.4188909083604812,0.2503223940730095,0.2369022741913795,-5.318520073865556
Validity6,143,.,Validity,True,176,21,21,1.0,0.0,False,,,,
Validity6,144,Perhaps,Validity,False,177,0,8,0.0,0.000123,False,5.892190933227539,5.791874408721924,6.067088127136231,-9.003326202591856
Validity6,145,we,Validity,False,177,1,8,0.125,0.00347,True,2.895108699798584,2.787616491317749,2.465373039245605,-5.663600685023369
Validity6,146,learn,Validity,False,177,2,8,0.25,0.000148,False,5.310495376586914,5.717329502105713,6.171597480773926,-8.818298284200159
Validity6,147,to,Validity,False,177,3,8,0.375,0.0269,True,1.820475459098816,1.9747118949890137,1.732389211654663,-3.6156289923743437
Validity6,148,ignore,Validity,False,177,4,8,0.5,3.02e-05,False,4.10846757888794,3.712325572967529,3.772536993026733,-10.40766863358345
Validity6,149,some,Validity,False,177,5,8,0.625,0.00158,True,6.028979301452637,5.719595909118652,5.621959686279297,-6.450330431943262
Validity6,150,in,Validity,False,177,6,8,0.75,0.0186,True,6.0636749267578125,5.15729570388794,5.239394187927246,-3.9845936982629815
Validity6,151,real,Validity,False,177,7,8,0.875,0.000398,False,5.0196967124938965,6.778082370758057,7.403168678283691,-7.829058552679836
Validity6,152,life,Validity,False,177,8,8,1.0,0.000776,False,2.076351033523679,1.8472802191972733,1.8322533667087555,-7.1613580377810555
Validity6,153,.,Validity,True,177,8,8,1.0,0.0,False,,,,
Validity7,1,Another,Validity,False,178,0,22,0.0,0.00055,False,7.253773212432861,8.040762901306152,5.250713348388672,-7.505592279737757
Validity7,2,type,Validity,False,178,1,22,0.0454545454545454,0.000186,False,6.828723907470703,7.801909446716309,6.100582122802734,-8.589763884251074
Validity7,3,of,Validity,False,178,2,22,0.0909090909090909,0.0251,True,0.0537175387144088,0.1164132580161094,0.0047435136511921,-3.684887432844399
Validity7,4,validity,Validity,False,178,3,22,0.1363636363636363,5.01e-06,False,11.129085540771484,11.84809112548828,3.0927248001098637,-12.2040746428675
Validity7,5,is,Validity,False,178,4,22,0.1818181818181818,0.0117,True,2.4220938682556152,2.208137989044189,0.9925984144210817,-4.448166437178426
Validity7,6,content,Validity,False,178,5,22,0.2272727272727272,0.0001,False,8.949631690979004,10.51215934753418,9.084303855895996,-9.210340371976182
Validity7,7,validity,Validity,False,178,6,22,0.2727272727272727,5.01e-06,False,3.6109139919281006,6.161787986755371,2.5854640007019043,-12.2040746428675
Validity7,8,which,Validity,False,178,7,22,0.3181818181818182,0.002,True,4.061999320983887,4.2478790283203125,2.6076138019561768,-6.214608098422191
Validity7,9,refers,Validity,False,178,8,22,0.3636363636363636,1.78e-05,False,3.9237756729125977,5.107001781463623,3.3857665061950684,-10.936312100666235
Validity7,10,to,Validity,False,178,9,22,0.4090909090909091,0.0269,True,0.0159018915146589,0.0722307711839675,0.0326973795890808,-3.6156289923743437
